name,review_count,rating,price,distance,category_1,category_2,category_3,yelp_bike_station_coordinates
Rolly Ice Cream,38,3.5,$$,234.6217142265637,Ice Cream & Frozen Yogurt,,,"25.7797147,-80.1890455"
The Henry,57,4.0,$$$,240.02973823934445,American (New),Coffee & Tea,Coffee & Tea,"25.7653626,-80.1949821"
La Sandwicherie Brickell,740,4.0,$$,124.29856699247068,Sandwiches,French,French,"25.7653626,-80.1949821"
B Bistro + Bakery,1047,4.5,$$,462.68437334959253,Bakeries,Breakfast & Brunch,Breakfast & Brunch,"25.7653626,-80.1949821"
Vale Food Co,34,4.5,$$,150.8913587408215,American (New),Acai Bowls,Acai Bowls,"25.7653626,-80.1949821"
Atelier Monnier Brickell Cafe,308,4.0,$$,357.2440751772961,Bakeries,Breakfast & Brunch,Breakfast & Brunch,"25.7653626,-80.1949821"
Sproutz - Brickell,71,4.0,$$,122.59746705613587,Juice Bars & Smoothies,Burgers,Burgers,"25.7653626,-80.1949821"
Raw Jūce - Brickell,158,4.5,$$,76.19245354731234,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.7653626,-80.1949821"
Poke 305,211,4.0,$$,372.53098721355883,Hawaiian,Poke,Poke,"25.7653626,-80.1949821"
Toasted Bagelry & Deli,580,3.5,$$,126.4624884710265,Bagels,Delis,Delis,"25.7653626,-80.1949821"
El Cielo by Juan Manuel Barrientos,240,4.0,$$$$,555.6483870085034,Colombian,American (New),American (New),"25.7653626,-80.1949821"
Crema Gourmet Espresso Bar - Brickell,68,3.5,$$,304.94651800656396,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.7653626,-80.1949821"
Steak Brasil Churrascaria,430,4.0,$$,881.383707283717,Brazilian,Steakhouses,Steakhouses,"25.7653626,-80.1949821"
Rosetta Bakery,95,3.5,$$,146.87874477702914,Bakeries,Coffee & Tea,Coffee & Tea,"25.7653626,-80.1949821"
Puroast Coffee,224,4.5,$$,296.9186703041972,Coffee & Tea,,,"25.7653626,-80.1949821"
Roy de France,67,4.5,$$,285.9230627569957,Candy Stores,Gelato,Gelato,"25.7653626,-80.1949821"
True Baristas Coffee,94,4.5,$$,495.9018520961393,Coffee & Tea,Food Trucks,Food Trucks,"25.7653626,-80.1949821"
YUZU Frozen Yogurt & Crêpes,148,3.5,$,320.3148910381573,Ice Cream & Frozen Yogurt,Creperies,Creperies,"25.7653626,-80.1949821"
Suite Habana Cafe,203,5.0,$$,4066.5496231094953,Coffee & Tea,Bakeries,Bakeries,"25.7653626,-80.1949821"
Publix,135,3.0,$$,20.47926700989974,Grocery,,,"25.7653626,-80.1949821"
Jar + Fork Miami,324,4.5,$$,1136.5438168537266,Juice Bars & Smoothies,Comfort Food,Comfort Food,"25.7653626,-80.1949821"
B Bistro + Bakery,1047,4.5,$$,100.40239816141026,Bakeries,Breakfast & Brunch,Breakfast & Brunch,"25.7674054,-80.1920305"
El Cielo by Juan Manuel Barrientos,240,4.0,$$$$,228.62089424491214,Colombian,American (New),American (New),"25.7674054,-80.1920305"
The Henry,57,4.0,$$$,132.76282984580746,American (New),Coffee & Tea,Coffee & Tea,"25.7674054,-80.1920305"
Friend's Market and Bistro,353,3.5,$$,134.25877667298997,Pizza,Burgers,Burgers,"25.7674054,-80.1920305"
La Sandwicherie Brickell,740,4.0,$$,248.53067267959523,Sandwiches,French,French,"25.7674054,-80.1920305"
Atelier Monnier Brickell Cafe,308,4.0,$$,264.9767046502917,Bakeries,Breakfast & Brunch,Breakfast & Brunch,"25.7674054,-80.1920305"
Vale Food Co,34,4.5,$$,277.4064720141433,American (New),Acai Bowls,Acai Bowls,"25.7674054,-80.1920305"
Steak Brasil Churrascaria,430,4.0,$$,603.3319970864867,Brazilian,Steakhouses,Steakhouses,"25.7674054,-80.1920305"
Puroast Coffee,224,4.5,$$,153.16528257675353,Coffee & Tea,,,"25.7674054,-80.1920305"
Toasted Bagelry & Deli,580,3.5,$$,306.9465741579935,Bagels,Delis,Delis,"25.7674054,-80.1920305"
A Family,53,4.5,$$,185.41736198304886,Bakeries,,,"25.7674054,-80.1920305"
Raw Jūce - Brickell,158,4.5,$$,317.7211750496657,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.7674054,-80.1920305"
Roy de France,67,4.5,$$,87.6265827282818,Candy Stores,Gelato,Gelato,"25.7674054,-80.1920305"
Rosetta Bakery,95,3.5,$$,236.1982871474532,Bakeries,Coffee & Tea,Coffee & Tea,"25.7674054,-80.1920305"
Dr Smood - Brickell Organic Cafe,133,3.5,$$,100.12619397222878,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.7674054,-80.1920305"
Crema Gourmet Espresso Bar - Brickell,68,3.5,$$,344.0835592189958,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.7674054,-80.1920305"
Greenlife Organic Bowls,148,4.0,$$,291.32406316670443,Juice Bars & Smoothies,Cafes,Cafes,"25.7674054,-80.1920305"
Poke 305,211,4.0,$$,591.913099860432,Hawaiian,Poke,Poke,"25.7674054,-80.1920305"
D'Oro Caffe & Market,105,4.5,$$,887.7106772497041,Italian,Desserts,Desserts,"25.7674054,-80.1920305"
Crema Gourmet Espresso Bar - Miami,103,4.5,$$,833.5621302411267,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.7674054,-80.1920305"
Little Hen,908,4.0,$$,341.2208369278565,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.8074771,-80.1951626"
Taste of R Cuisine,43,5.0,$$,75.7124043261989,Food Trucks,Burgers,Burgers,"25.8074771,-80.1951626"
Fireman Derek's Bake Shop & Cafe,1261,4.5,$$,688.3653533907711,Desserts,Bakeries,Bakeries,"25.8074771,-80.1951626"
The Salty Donut,2625,4.5,$$,905.6532434457873,Donuts,Coffee & Tea,Coffee & Tea,"25.8074771,-80.1951626"
Crazy Poke,331,4.5,$$,997.6494088634282,Poke,Hawaiian,Hawaiian,"25.8074771,-80.1951626"
Twice Butter,60,4.5,$$,517.1382198531279,Food Trucks,Mexican,Mexican,"25.8074771,-80.1951626"
Zak The Baker,1013,4.0,$$,883.4500834206276,Kosher,Bakeries,Bakeries,"25.8074771,-80.1951626"
Veza Sur Brewing Co.,559,4.5,$$,735.64731490436,Breweries,,,"25.8074771,-80.1951626"
Angelina's Eatery & Cafe,389,4.0,$$,374.28403921547834,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8074771,-80.1951626"
Vintage Liquor & Wine Bar,41,4.5,$$,290.81626454444284,Wine Bars,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.8074771,-80.1951626"
Carrot Express,190,3.5,$$,168.4312844933936,Juice Bars & Smoothies,Poke,Poke,"25.8074771,-80.1951626"
Smorgasburg - Miami,84,4.5,$$,768.628079857363,Food Court,Street Vendors,Street Vendors,"25.8074771,-80.1951626"
Suite Habana Cafe,203,5.0,$$,617.1912167725993,Coffee & Tea,Bakeries,Bakeries,"25.8074771,-80.1951626"
Midtown Creamery,400,4.5,$$,675.3583331582573,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.8074771,-80.1951626"
dbakers Sweet Studio,260,4.5,$$,478.5210247155434,Bakeries,Cupcakes,Cupcakes,"25.8074771,-80.1951626"
Mr. Baguette,149,4.5,$$,623.8412138560426,Sandwiches,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8074771,-80.1951626"
Morelia Gourmet Paletas - Wynwood,242,4.5,$,820.4091763564568,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.8074771,-80.1951626"
La Sandwicherie - Wynwood,144,4.5,$$,965.8947872601011,Sandwiches,French,French,"25.8074771,-80.1951626"
Ono Poké Shop,218,4.5,$$,879.6934984351994,Japanese,Poke,Poke,"25.8074771,-80.1951626"
J Wakefield Brewing,444,4.5,$$,915.9855520603801,Breweries,Beer Bar,Beer Bar,"25.8074771,-80.1951626"
Andiamo,1052,4.0,$$,604.5528543008049,Pizza,Desserts,Desserts,"25.830476,-80.1920722"
Luna Pasta e Dolci,261,4.5,$$,1199.5882081617412,Pasta Shops,,,"25.830476,-80.1920722"
Dolci Peccati Gelato,29,5.0,$,182.75495311131712,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.830476,-80.1920722"
Finca’s Coffee,48,4.5,$$,967.1805348707883,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.830476,-80.1920722"
Wine By the Bay,65,4.5,$$,1015.5195181402149,"Beer, Wine & Spirits",,,"25.830476,-80.1920722"
El Bagel,226,4.0,$$,1227.9517982293878,Bagels,Food Trucks,Food Trucks,"25.830476,-80.1920722"
Amazonica,101,4.0,$$,967.1805348707883,Shaved Ice,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.830476,-80.1920722"
Holi Vegan Kitchen,68,3.5,$$,977.8352241298046,Vegan,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.830476,-80.1920722"
Legion Park Farmers Market,35,4.0,$$$,1054.8478637022617,Farmers Market,,,"25.830476,-80.1920722"
Europa Car Wash and Cafe,145,4.0,$,855.567912218366,Gas Stations,Coffee & Tea,Coffee & Tea,"25.830476,-80.1920722"
Panther Coffee,66,3.5,$$,961.2033133735947,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.830476,-80.1920722"
Piman Bouk Bakery: The New Florida Bakery,27,4.0,$,425.50596837533783,Desserts,Haitian,Haitian,"25.830476,-80.1920722"
Sandwhich Where,13,4.0,$$,656.5267034826776,Cafes,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.830476,-80.1920722"
Starbucks,93,3.0,$$,905.6405622428381,Coffee & Tea,,,"25.830476,-80.1920722"
Great Circle Coffee,3,5.0,$$,521.5705998234661,Coffee Roasteries,Accessories,Accessories,"25.830476,-80.1920722"
Dunkin',80,2.0,$,914.0218876885998,Donuts,Coffee & Tea,Coffee & Tea,"25.830476,-80.1920722"
Baskin-Robbins,13,1.5,$,899.4140819715619,Ice Cream & Frozen Yogurt,,,"25.830476,-80.1920722"
Bravo Supermarkets,8,2.5,$,665.8390073457633,Grocery,,,"25.830476,-80.1920722"
Lakay Tropical Ice Cream,2,3.5,$,588.7944623286187,Bakeries,,,"25.830476,-80.1920722"
Sunoco,1,3.0,$,695.5035589919412,Gas Stations,Convenience Stores,Convenience Stores,"25.830476,-80.1920722"
Aubi & Ramsa,168,4.5,$$,117.65859813461597,Ice Cream & Frozen Yogurt,,,"25.814942,-80.19159"
Lemoni Cafe,528,4.0,$$,345.00805581954495,Breakfast & Brunch,Vegetarian,Vegetarian,"25.814942,-80.19159"
Little Hen,908,4.0,$$,634.8591708002983,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.814942,-80.19159"
Mercato,28,4.0,$$,101.53361992654806,Bakeries,Italian,Italian,"25.814942,-80.19159"
Twice Butter,60,4.5,$$,892.3241949616341,Food Trucks,Mexican,Mexican,"25.814942,-80.19159"
dbakers Sweet Studio,260,4.5,$$,613.5985278942935,Bakeries,Cupcakes,Cupcakes,"25.814942,-80.19159"
Taste of R Cuisine,43,5.0,$$,979.4985537421234,Food Trucks,Burgers,Burgers,"25.814942,-80.19159"
Angelina's Eatery & Cafe,389,4.0,$$,591.216617935209,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.814942,-80.19159"
Ladyfingrs,9,5.0,$$,77.17229405526656,Ice Cream & Frozen Yogurt,,,"25.814942,-80.19159"
Sabal Coffee,51,4.0,$$,296.06848396230436,Coffee & Tea,,,"25.814942,-80.19159"
Yoso Sushi,25,4.5,$$,251.4882770898008,Japanese,Food Trucks,Food Trucks,"25.814942,-80.19159"
Finca’s Coffee,48,4.5,$$,760.9072228991038,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.814942,-80.19159"
Vintage Liquor & Wine Bar,41,4.5,$$,769.9507050304271,Wine Bars,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.814942,-80.19159"
Amazonica,101,4.0,$$,760.9072228991038,Shaved Ice,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.814942,-80.19159"
Pandorée Café & Deli,54,4.0,$$,899.0990242591671,Bakeries,Cafes,Cafes,"25.814942,-80.19159"
Pasión Del Cielo Coffee,131,4.0,$$,792.3421270164873,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.814942,-80.19159"
Carrot Express,190,3.5,$$,831.5812966752638,Juice Bars & Smoothies,Poke,Poke,"25.814942,-80.19159"
Pasion Del Cielo Coffee - Midtown,38,4.0,$$,815.7860043089103,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.814942,-80.19159"
Los Chamos Food Truck,36,4.0,$,1160.9315478297117,Food Trucks,Venezuelan,Venezuelan,"25.814942,-80.19159"
La Guardia Produce and Mini Market,55,4.0,$,1087.3026269611819,Grocery,,,"25.814942,-80.19159"
Luna Pasta e Dolci,261,4.5,$$,275.2276802228269,Pasta Shops,,,"25.8409532,-80.1839999"
Mr Mandolin,79,4.0,$$,200.47850194161137,Mediterranean,Greek,Greek,"25.8409532,-80.1839999"
Ironside Pizza,490,4.0,$$,624.7419091982919,Pizza,Italian,Italian,"25.8409532,-80.1839999"
El Bagel,226,4.0,$$,203.59397859266377,Bagels,Food Trucks,Food Trucks,"25.8409532,-80.1839999"
We We’s Bakery & Bistro,48,4.5,$$,291.2202906675778,Bakeries,Coffee & Tea,Coffee & Tea,"25.8409532,-80.1839999"
La Social,212,3.5,$$,464.09332719276324,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.8409532,-80.1839999"
Cindy Lou's Cookies,213,5.0,$$,908.2621360558908,Desserts,Bakeries,Bakeries,"25.8409532,-80.1839999"
Wine By the Bay,65,4.5,$$,516.3026731853663,"Beer, Wine & Spirits",,,"25.8409532,-80.1839999"
Gaucho Ranch,43,4.5,$$,469.2223515217435,Meat Shops,,,"25.8409532,-80.1839999"
Marky's,135,4.0,$$$,804.9948955180868,Specialty Food,Grocery,Grocery,"25.8409532,-80.1839999"
Guarapo Organic Juice Bar,161,4.0,$$,929.5077990350221,Juice Bars & Smoothies,Breakfast & Brunch,Breakfast & Brunch,"25.8409532,-80.1839999"
Holi Vegan Kitchen,68,3.5,$$,622.549785696952,Vegan,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8409532,-80.1839999"
Legion Park Farmers Market,35,4.0,$$$,492.3142770873983,Farmers Market,,,"25.8409532,-80.1839999"
Half Moon Empanadas - Miami,88,3.5,$$,907.611312076243,Empanadas,Bakeries,Bakeries,"25.8409532,-80.1839999"
Panther Coffee,66,3.5,$$,650.7170806648946,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.8409532,-80.1839999"
Europa Car Wash and Cafe,145,4.0,$,957.5412703855272,Gas Stations,Coffee & Tea,Coffee & Tea,"25.8409532,-80.1839999"
Miami FitBox,13,4.0,$,907.611312076243,Health Markets,Gluten-Free,Gluten-Free,"25.8409532,-80.1839999"
Starbucks,93,3.0,$$,694.409621584618,Coffee & Tea,,,"25.8409532,-80.1839999"
Pinecrest Bakery - North Bay,59,2.5,$,1150.2670975675146,Breakfast & Brunch,Bakeries,Bakeries,"25.8409532,-80.1839999"
Russian Store,9,4.5,$$,833.6092899874974,Russian,Imported Food,Imported Food,"25.8409532,-80.1839999"
Fireman Derek's Bake Shop & Cafe,1261,4.5,$$,349.2802080741566,Desserts,Bakeries,Bakeries,"25.8033602,-80.1920503"
Midtown Creamery,400,4.5,$$,122.82380874707015,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.8033602,-80.1920503"
Suite Habana Cafe,203,5.0,$$,321.84874217071126,Coffee & Tea,Bakeries,Bakeries,"25.8033602,-80.1920503"
The Salty Donut,2625,4.5,$$,606.1486479284262,Donuts,Coffee & Tea,Coffee & Tea,"25.8033602,-80.1920503"
Little Hen,908,4.0,$$,659.180918038811,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.8033602,-80.1920503"
Mr. Baguette,149,4.5,$$,325.02197853013854,Sandwiches,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8033602,-80.1920503"
Cerveceria La Tropical,189,4.0,$$,372.9429654024746,Breweries,,,"25.8033602,-80.1920503"
Veza Sur Brewing Co.,559,4.5,$$,495.4243592114011,Breweries,,,"25.8033602,-80.1920503"
Santo Dulce Churros,202,4.5,$$,312.2674490935142,Desserts,Food Trucks,Food Trucks,"25.8033602,-80.1920503"
Taste of R Cuisine,43,5.0,$$,519.2098355731603,Food Trucks,Burgers,Burgers,"25.8033602,-80.1920503"
Crazy Poke,331,4.5,$$,928.2763691451534,Poke,Hawaiian,Hawaiian,"25.8033602,-80.1920503"
Enriqueta's Sandwich Shop,454,4.0,$$,92.11102116456564,Sandwiches,Cuban,Cuban,"25.8033602,-80.1920503"
Diced,32,4.5,$$,317.42788662671944,Salad,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8033602,-80.1920503"
Zak The Baker,1013,4.0,$$,919.5964465976941,Kosher,Bakeries,Bakeries,"25.8033602,-80.1920503"
Zona Grill Venezuelan Food,32,4.0,$,26.114034141631443,Food Trucks,Venezuelan,Venezuelan,"25.8033602,-80.1920503"
Ono Poké Shop,218,4.5,$$,521.365824167759,Japanese,Poke,Poke,"25.8033602,-80.1920503"
The Chocolate Chip Bakery,64,4.5,$$,58.25495831859786,Cupcakes,Vegan,Vegan,"25.8033602,-80.1920503"
Smorgasburg - Miami,84,4.5,$$,749.8930077232466,Food Court,Street Vendors,Street Vendors,"25.8033602,-80.1920503"
La Sandwicherie - Wynwood,144,4.5,$$,783.1632679681394,Sandwiches,French,French,"25.8033602,-80.1920503"
Morelia Gourmet Paletas - Wynwood,242,4.5,$,730.111806233002,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.8033602,-80.1920503"
Market at EDITION,198,4.0,$$$,70.45150278973425,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.8047295,-80.1246196"
Hoja Taqueria,82,4.0,$$,278.72986450136665,Mexican,Desserts,Desserts,"25.8047295,-80.1246196"
Veranda,28,4.5,$$$,295.7556453984657,Breakfast & Brunch,Diners,Diners,"25.8047295,-80.1246196"
Crema Gourmet Espresso Bar - Miami Beach,143,4.5,$$,434.37681846305105,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.8047295,-80.1246196"
Shepherd Artisan Coffee,164,3.5,$$,96.0992068617149,Coffee & Tea,Desserts,Desserts,"25.8047295,-80.1246196"
Starbucks,48,3.5,$$,69.30976698219008,Coffee & Tea,,,"25.8047295,-80.1246196"
Bros On The Beach,64,3.5,$,276.692383687754,Coffee & Tea,Sandwiches,Sandwiches,"25.8047295,-80.1246196"
Triton Supermarket,47,3.0,$,109.48272472245687,Grocery,Cafes,Cafes,"25.8047295,-80.1246196"
Nacho Bizness,135,4.5,$,7678.542912383779,Food Trucks,Tacos,Tacos,"25.8047295,-80.1246196"
Walt Grace Vintage,72,5.0,$$$$,7680.035795186903,Guitar Stores,Car Dealers,Car Dealers,"25.8047295,-80.1246196"
Tasty Beach Cafe,204,3.5,$$,1072.3241795283502,Cafes,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8047295,-80.1246196"
Primo Cafe & Market,245,3.5,$,843.4402921722087,Grocery,Cafes,Cafes,"25.8047295,-80.1246196"
Neighbors,24,4.0,$$,659.38558993183,Coffee & Tea,,,"25.8047295,-80.1246196"
Plnthouse,68,3.5,$$,657.3817897127224,Juice Bars & Smoothies,,,"25.8047295,-80.1246196"
Kurvan,14,4.0,$,19538.240423336574,Food Trucks,Venezuelan,Venezuelan,"25.8047295,-80.1246196"
Pizza Café,13,5.0,$,41119.146434049166,Pizza,Food Trucks,Food Trucks,"25.8047295,-80.1246196"
Naked Bones Barbecue & Seafood,10,4.0,$,37909.61140249731,Seafood,Barbeque,Barbeque,"25.8047295,-80.1246196"
The Yielding Seed,39,4.0,$$,30792.36596880319,Food Delivery Services,,,"25.8047295,-80.1246196"
CVS Pharmacy,22,3.0,$$,1170.8436358115337,Drugstores,Convenience Stores,Convenience Stores,"25.8047295,-80.1246196"
Walgreens,35,2.0,$$,974.4613396723829,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.8047295,-80.1246196"
Santo Dulce Churros,202,4.5,$$,7262.184668910344,Desserts,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
Walt Grace Vintage,72,5.0,$$$$,8315.51802391024,Guitar Stores,Car Dealers,Car Dealers,"25.8561371,-80.1447683"
Wynwood Art Walk Block Party,84,4.5,$,8388.833708717386,Art Galleries,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
Happy's Stork Lounge and Liquor,54,4.0,$,1144.1145244764866,Dive Bars,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.8561371,-80.1447683"
HipPOPs,149,4.5,$,21301.851912634007,Food Trucks,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.8561371,-80.1447683"
Reggae Beets Gourmet Food Truck,61,5.0,$,29857.34580098143,Juice Bars & Smoothies,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
Ceviche Bowl,33,5.0,$$,34498.68268368651,Food Trucks,Seafood,Seafood,"25.8561371,-80.1447683"
Fit Food Fresh,186,5.0,$$,56706.66663780919,Food Delivery Services,,,"25.8561371,-80.1447683"
Farm To Fork Meals,76,4.0,$$,30527.75997426846,Food Delivery Services,Pop-Up Restaurants,Pop-Up Restaurants,"25.8561371,-80.1447683"
Bricked Burgers,34,4.0,$$,30504.02741221336,Burgers,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
Athleticsfit - Healthy Meals Prep and Delivery,11,4.5,$$,4968.891550591579,Food Delivery Services,,,"25.8561371,-80.1447683"
Naughty Coffee,45,5.0,$$,11204.513796076319,Food Trucks,Coffee & Tea,Coffee & Tea,"25.8561371,-80.1447683"
Shape Lovers,38,4.0,$$,18445.646599361782,Caterers,Food Delivery Services,Food Delivery Services,"25.8561371,-80.1447683"
Dan the Cookie Man,7,5.0,$,29857.34580098143,Bakeries,Food Delivery Services,Food Delivery Services,"25.8561371,-80.1447683"
Taco Miami,67,3.5,$,28533.697601722553,Tacos,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
AJA Food Truck Doral,41,3.5,$$,19035.181760458523,Food Trucks,Latin American,Latin American,"25.8561371,-80.1447683"
Needa' Pita,35,3.5,$,7168.766115698217,Mediterranean,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
Funnel Cake Miami,26,5.0,$,49664.75436510285,Food Trucks,Desserts,Desserts,"25.8561371,-80.1447683"
Reliable Couriers,9,4.5,$,10269.83534414018,Couriers & Delivery Services,Food Delivery Services,Food Delivery Services,"25.8561371,-80.1447683"
Sabor 305,12,4.0,$$,9764.80022920836,Colombian,Food Trucks,Food Trucks,"25.8561371,-80.1447683"
Icebox Cafe - Miami Beach,691,4.0,$$,407.07039115811835,Breakfast & Brunch,American (New),American (New),"25.7910019,-80.1424965"
Oh Mexico -  Lincoln Road,359,4.0,$$,533.1523939252161,Mexican,Bars,Bars,"25.7910019,-80.1424965"
Shake Shack South Beach Miami,971,4.0,$$,233.62013940502283,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.7910019,-80.1424965"
Via Emilia 9,307,4.0,$$,472.1031103411349,Italian,Seafood,Seafood,"25.7910019,-80.1424965"
Avo Miami ,55,4.5,$$,391.9207456327493,Breakfast & Brunch,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.7910019,-80.1424965"
Rosetta Bakery,157,4.0,$$,236.4099122933159,Bakeries,Sandwiches,Sandwiches,"25.7910019,-80.1424965"
Necessary Purveyor,69,5.0,$$,268.75890107077817,Sandwiches,Specialty Food,Specialty Food,"25.7910019,-80.1424965"
True Loaf,168,4.5,$$,392.9974772812591,Bakeries,,,"25.7910019,-80.1424965"
